raw_symbol,instrument_id,date
NQU1-NQZ1,612349,2015-03-24
NQU1-NQZ1,612349,2015-03-25
NQU1-NQZ1,612349,2015-03-26
NQU1-NQZ1,612349,2015-03-27
NQU1-NQZ1,612349,2015-03-28
NQU1-NQZ1,612349,2015-03-29
NQU1-NQZ1,612349,2015-03-30
NQU1-NQZ1,612349,2015-03-31
NQU1-NQZ1,612349,2015-04-01
NQU1-NQZ1,612349,2015-04-02
NQU1-NQZ1,612349,2015-04-03
NQU1-NQZ1,612349,2015-04-04
NQU1-NQZ1,612349,2015-04-05
NQU1-NQZ1,612349,2015-04-06
NQU1-NQZ1,612349,2015-04-07
NQU1-NQZ1,612349,2015-04-08
NQU1-NQZ1,612349,2015-04-09
NQU1-NQZ1,612349,2015-04-10
NQU1-NQZ1,612349,2015-04-11
NQU1-NQZ1,612349,2015-04-12
NQU1-NQZ1,612349,2015-04-13
NQU1-NQZ1,612349,2015-04-14
NQU1-NQZ1,612349,2015-04-15
NQU1-NQZ1,612349,2015-04-16
NQU1-NQZ1,612349,2015-04-17
NQU1-NQZ1,612349,2015-04-18
NQU1-NQZ1,612349,2015-04-19
NQU1-NQZ1,612349,2015-04-20
NQU1-NQZ1,612349,2015-04-21
NQU1-NQZ1,612349,2015-04-22
NQU1-NQZ1,612349,2015-04-23
NQU1-NQZ1,612349,2015-04-24
NQU1-NQZ1,612349,2015-04-25
NQU1-NQZ1,612349,2015-04-26
NQU1-NQZ1,612349,2015-04-27
NQU1-NQZ1,612349,2015-04-28
NQU1-NQZ1,612349,2015-04-29
NQU1-NQZ1,612349,2015-04-30
NQU1-NQZ1,612349,2015-05-01
NQU1-NQZ1,612349,2015-05-02
NQU1-NQZ1,612349,2015-05-03
NQU1-NQZ1,612349,2015-05-04
NQU1-NQZ1,612349,2015-05-05
NQU1-NQZ1,612349,2015-05-06
NQU1-NQZ1,612349,2015-05-07
NQU1-NQZ1,612349,2015-05-08
NQU1-NQZ1,612349,2015-05-09
NQU1-NQZ1,612349,2015-05-10
NQU1-NQZ1,612349,2015-05-11
NQU1-NQZ1,612349,2015-05-12
NQU1-NQZ1,612349,2015-05-13
NQU1-NQZ1,612349,2015-05-14
NQU1-NQZ1,612349,2015-05-15
NQU1-NQZ1,612349,2015-05-16
NQU1-NQZ1,612349,2015-05-17
NQU1-NQZ1,612349,2015-05-18
NQU1-NQZ1,612349,2015-05-19
NQU1-NQZ1,612349,2015-05-20
NQU1-NQZ1,612349,2015-05-21
NQU1-NQZ1,612349,2015-05-22
NQU1-NQZ1,612349,2015-05-23
NQU1-NQZ1,612349,2015-05-24
NQU1-NQZ1,612349,2015-05-25
NQU1-NQZ1,612349,2015-05-26
NQU1-NQZ1,612349,2015-05-27
NQU1-NQZ1,612349,2015-05-28
NQU1-NQZ1,612349,2015-05-29
NQU1-NQZ1,612349,2015-05-30
NQU1-NQZ1,612349,2015-05-31
NQU1-NQZ1,612349,2015-06-01
NQU1-NQZ1,612349,2015-06-02
NQU1-NQZ1,612349,2015-06-03
NQU1-NQZ1,612349,2015-06-04
NQU1-NQZ1,612349,2015-06-05
NQU1-NQZ1,612349,2015-06-06
NQU1-NQZ1,612349,2015-06-07
NQU1-NQZ1,612349,2015-06-08
NQU1-NQZ1,612349,2015-06-09
NQU1-NQZ1,612349,2015-06-10
NQU1-NQZ1,612349,2015-06-11
NQU1-NQZ1,612349,2015-06-12
NQU1-NQZ1,612349,2015-06-13
NQU1-NQZ1,612349,2015-06-14
NQU1-NQZ1,612349,2015-06-15
NQU1-NQZ1,612349,2015-06-16
NQU1-NQZ1,612349,2015-06-17
NQU1-NQZ1,612349,2015-06-18
NQU1-NQZ1,612349,2015-06-19
NQU1-NQZ1,612349,2015-06-20
NQU1-NQZ1,612349,2015-06-21
NQU1-NQZ1,612349,2015-06-22
NQU1-NQZ1,612349,2015-06-23
NQU1-NQZ1,612349,2015-06-24
NQU1-NQZ1,612349,2015-06-25
NQU1-NQZ1,612349,2015-06-26
NQU1-NQZ1,612349,2015-06-27
NQU1-NQZ1,612349,2015-06-28
NQU1-NQZ1,612349,2015-06-29
NQU1-NQZ1,612349,2015-06-30
NQU1-NQZ1,612349,2015-07-01
NQU1-NQZ1,612349,2015-07-02
NQU1-NQZ1,612349,2015-07-03
NQU1-NQZ1,612349,2015-07-04
NQU1-NQZ1,612349,2015-07-05
NQU1-NQZ1,612349,2015-07-06
NQU1-NQZ1,612349,2015-07-07
NQU1-NQZ1,612349,2015-07-08
NQU1-NQZ1,612349,2015-07-09
NQU1-NQZ1,612349,2015-07-10
NQU1-NQZ1,612349,2015-07-11
NQU1-NQZ1,612349,2015-07-12
NQU1-NQZ1,612349,2015-07-13
NQU1-NQZ1,612349,2015-07-14
NQU1-NQZ1,612349,2015-07-15
NQU1-NQZ1,612349,2015-07-16
NQU1-NQZ1,612349,2015-07-17
NQU1-NQZ1,612349,2015-07-18
NQU1-NQZ1,612349,2015-07-19
NQU1-NQZ1,612349,2015-07-20
NQU1-NQZ1,612349,2015-07-21
NQU1-NQZ1,612349,2015-07-22
NQU1-NQZ1,612349,2015-07-23
NQU1-NQZ1,612349,2015-07-24
NQU1-NQZ1,612349,2015-07-25
NQU1-NQZ1,612349,2015-07-26
NQU1-NQZ1,612349,2015-07-27
NQU1-NQZ1,612349,2015-07-28
NQU1-NQZ1,612349,2015-07-29
NQU1-NQZ1,612349,2015-07-30
NQU1-NQZ1,612349,2015-07-31
NQU1-NQZ1,612349,2015-08-01
NQU1-NQZ1,612349,2015-08-02
NQU1-NQZ1,612349,2015-08-03
NQU1-NQZ1,612349,2015-08-04
NQU1-NQZ1,612349,2015-08-05
NQU1-NQZ1,612349,2015-08-06
NQU1-NQZ1,612349,2015-08-07
NQU1-NQZ1,612349,2015-08-08
NQU1-NQZ1,612349,2015-08-09
NQU1-NQZ1,612349,2015-08-10
NQU1-NQZ1,612349,2015-08-11
NQU1-NQZ1,612349,2015-08-12
NQU1-NQZ1,612349,2015-08-13
NQU1-NQZ1,612349,2015-08-14
NQU1-NQZ1,612349,2015-08-15
NQU1-NQZ1,612349,2015-08-16
NQU1-NQZ1,612349,2015-08-17
NQU1-NQZ1,612349,2015-08-18
NQU1-NQZ1,612349,2015-08-19
NQU1-NQZ1,612349,2015-08-20
NQU1-NQZ1,612349,2015-08-21
NQU1-NQZ1,612349,2015-08-22
NQU1-NQZ1,612349,2015-08-23
NQU1-NQZ1,612349,2015-08-24
NQU1-NQZ1,612349,2015-08-25
NQU1-NQZ1,612349,2015-08-26
NQU1-NQZ1,612349,2015-08-27
NQU1-NQZ1,612349,2015-08-28
NQU1-NQZ1,612349,2015-08-29
NQU1-NQZ1,612349,2015-08-30
NQU1-NQZ1,612349,2015-08-31
NQU1-NQZ1,612349,2015-09-01
NQU1-NQZ1,612349,2015-09-02
NQU1-NQZ1,612349,2015-09-03
NQU1-NQZ1,612349,2015-09-04
NQU1-NQZ1,612349,2015-09-05
NQU1-NQZ1,612349,2015-09-06
NQU1-NQZ1,612349,2015-09-07
NQU1-NQZ1,612349,2015-09-08
NQU1-NQZ1,612349,2015-09-09
NQU1-NQZ1,612349,2015-09-10
NQU1-NQZ1,612349,2015-09-11
NQU1-NQZ1,612349,2015-09-12
NQU1-NQZ1,612349,2015-09-13
NQU1-NQZ1,612349,2015-09-14
NQU1-NQZ1,612349,2015-09-15
NQU1-NQZ1,612349,2015-09-16
NQU1-NQZ1,612349,2015-09-17
NQU1-NQZ1,612349,2015-09-18
NQU1-NQZ1,612349,2015-09-19
NQU1-NQZ1,612349,2015-09-20
NQU1-NQZ1,612349,2015-09-21
NQU1-NQZ1,612349,2015-09-22
NQU1-NQZ1,612349,2015-09-23
NQU1-NQZ1,612349,2015-09-24
NQU1-NQZ1,612349,2015-09-25
NQU1-NQZ1,612349,2015-09-26
NQU1-NQZ1,612349,2015-09-27
NQU1-NQZ1,612349,2015-09-28
NQU1-NQZ1,612349,2015-09-29
NQU1-NQZ1,612349,2015-09-30
NQU1-NQZ1,612349,2015-10-01
NQU1-NQZ1,612349,2015-10-02
NQU1-NQZ1,612349,2015-10-03
NQU1-NQZ1,612349,2015-10-04
NQU1-NQZ1,612349,2015-10-05
NQU1-NQZ1,612349,2015-10-06
NQU1-NQZ1,612349,2015-10-07
NQU1-NQZ1,612349,2015-10-08
NQU1-NQZ1,612349,2015-10-09
NQU1-NQZ1,612349,2015-10-10
NQU1-NQZ1,612349,2015-10-11
NQU1-NQZ1,612349,2015-10-12
NQU1-NQZ1,612349,2015-10-13
NQU1-NQZ1,612349,2015-10-14
NQU1-NQZ1,612349,2015-10-15
NQU1-NQZ1,612349,2015-10-16
NQU1-NQZ1,612349,2015-10-17
NQU1-NQZ1,612349,2015-10-18
NQU1-NQZ1,612349,2015-10-19
NQU1-NQZ1,612349,2015-10-20
NQU1-NQZ1,612349,2015-10-21
NQU1-NQZ1,612349,2015-10-22
NQU1-NQZ1,612349,2015-10-23
NQU1-NQZ1,612349,2015-10-24
NQU1-NQZ1,612349,2015-10-25
NQU1-NQZ1,612349,2015-10-26
NQU1-NQZ1,612349,2015-10-27
NQU1-NQZ1,612349,2015-10-28
NQU1-NQZ1,612349,2015-10-29
NQU1-NQZ1,612349,2015-10-30
NQU1-NQZ1,612349,2015-10-31
NQU1-NQZ1,612349,2015-11-01
NQU1-NQZ1,612349,2015-11-02
NQU1-NQZ1,612349,2015-11-03
NQU1-NQZ1,612349,2015-11-04
NQU1-NQZ1,612349,2015-11-05
NQU1-NQZ1,612349,2015-11-06
NQU1-NQZ1,612349,2015-11-07
NQU1-NQZ1,612349,2015-11-08
NQU1-NQZ1,612349,2015-11-09
NQU1-NQZ1,612349,2015-11-10
NQU1-NQZ1,612349,2015-11-11
NQU1-NQZ1,612349,2015-11-12
NQU1-NQZ1,612349,2015-11-13
NQU1-NQZ1,612349,2015-11-14
NQU1-NQZ1,612349,2015-11-15
NQU1-NQZ1,612349,2015-11-16
NQU1-NQZ1,612349,2015-11-17
NQU1-NQZ1,612349,2015-11-18
NQU1-NQZ1,612349,2015-11-19
NQU1-NQZ1,612349,2015-11-20
NQU1-NQZ1,612349,2015-11-21
NQU1-NQZ1,612349,2015-11-22
NQU1-NQZ1,612349,2015-11-23
NQU1-NQZ1,612349,2015-11-24
NQU1-NQZ1,612349,2015-11-25
NQU1-NQZ1,612349,2015-11-26
NQU1-NQZ1,612349,2015-11-27
NQU1-NQZ1,612349,2015-11-28
NQU1-NQZ1,612349,2015-11-29
NQU1-NQZ1,612349,2015-11-30
NQU1-NQZ1,612349,2015-12-01
NQU1-NQZ1,612349,2015-12-02
NQU1-NQZ1,612349,2015-12-03
NQU1-NQZ1,612349,2015-12-04
NQU1-NQZ1,612349,2015-12-05
NQU1-NQZ1,612349,2015-12-06
NQU1-NQZ1,612349,2015-12-07
NQU1-NQZ1,612349,2015-12-08
NQU1-NQZ1,612349,2015-12-09
NQU1-NQZ1,612349,2015-12-10
NQU1-NQZ1,612349,2015-12-11
NQU1-NQZ1,612349,2015-12-12
NQU1-NQZ1,612349,2015-12-13
NQU1-NQZ1,612349,2015-12-14
NQU1-NQZ1,612349,2015-12-15
NQU1-NQZ1,612349,2015-12-16
NQU1-NQZ1,612349,2015-12-17
NQU1-NQZ1,612349,2015-12-18
NQU1-NQZ1,612349,2015-12-19
NQU1-NQZ1,612349,2015-12-20
NQU1-NQZ1,612349,2015-12-21
NQU1-NQZ1,612349,2015-12-22
NQU1-NQZ1,612349,2015-12-23
NQU1-NQZ1,612349,2015-12-24
NQU1-NQZ1,612349,2015-12-25
NQU1-NQZ1,612349,2015-12-26
NQU1-NQZ1,612349,2015-12-27
NQU1-NQZ1,612349,2015-12-28
NQU1-NQZ1,612349,2015-12-29
NQU1-NQZ1,612349,2015-12-30
NQU1-NQZ1,612349,2015-12-31
NQU1-NQZ1,612349,2016-01-01
NQU1-NQZ1,612349,2016-01-02
NQU1-NQZ1,612349,2016-01-03
NQU1-NQZ1,612349,2016-01-04
NQU1-NQZ1,612349,2016-01-05
NQU1-NQZ1,612349,2016-01-06
NQU1-NQZ1,612349,2016-01-07
NQU1-NQZ1,612349,2016-01-08
NQU1-NQZ1,612349,2016-01-09
NQU1-NQZ1,612349,2016-01-10
NQU1-NQZ1,612349,2016-01-11
NQU1-NQZ1,612349,2016-01-12
NQU1-NQZ1,612349,2016-01-13
NQU1-NQZ1,612349,2016-01-14
NQU1-NQZ1,612349,2016-01-15
NQU1-NQZ1,612349,2016-01-16
NQU1-NQZ1,612349,2016-01-17
NQU1-NQZ1,612349,2016-01-18
NQU1-NQZ1,612349,2016-01-19
NQU1-NQZ1,612349,2016-01-20
NQU1-NQZ1,612349,2016-01-21
NQU1-NQZ1,612349,2016-01-22
NQU1-NQZ1,612349,2016-01-23
NQU1-NQZ1,612349,2016-01-24
NQU1-NQZ1,612349,2016-01-25
NQU1-NQZ1,612349,2016-01-26
NQU1-NQZ1,612349,2016-01-27
NQU1-NQZ1,612349,2016-01-28
NQU1-NQZ1,612349,2016-01-29
NQU1-NQZ1,612349,2016-01-30
NQU1-NQZ1,612349,2016-01-31
NQU1-NQZ1,612349,2016-02-01
NQU1-NQZ1,612349,2016-02-02
NQU1-NQZ1,612349,2016-02-03
NQU1-NQZ1,612349,2016-02-04
NQU1-NQZ1,612349,2016-02-05
NQU1-NQZ1,612349,2016-02-06
NQU1-NQZ1,612349,2016-02-07
NQU1-NQZ1,612349,2016-02-08
NQU1-NQZ1,612349,2016-02-09
NQU1-NQZ1,612349,2016-02-10
NQU1-NQZ1,612349,2016-02-11
NQU1-NQZ1,612349,2016-02-12
NQU1-NQZ1,612349,2016-02-13
NQU1-NQZ1,612349,2016-02-14
NQU1-NQZ1,612349,2016-02-15
NQU1-NQZ1,612349,2016-02-16
NQU1-NQZ1,612349,2016-02-17
NQU1-NQZ1,612349,2016-02-18
NQU1-NQZ1,612349,2016-02-19
NQU1-NQZ1,612349,2016-02-20
NQU1-NQZ1,612349,2016-02-21
NQU1-NQZ1,612349,2016-02-22
NQU1-NQZ1,612349,2016-02-23
NQU1-NQZ1,612349,2016-02-24
NQU1-NQZ1,612349,2016-02-25
NQU1-NQZ1,612349,2016-02-26
NQU1-NQZ1,612349,2016-02-27
NQU1-NQZ1,612349,2016-02-28
NQU1-NQZ1,612349,2016-02-29
NQU1-NQZ1,612349,2016-03-01
NQU1-NQZ1,612349,2016-03-02
NQU1-NQZ1,612349,2016-03-03
NQU1-NQZ1,612349,2016-03-04
NQU1-NQZ1,612349,2016-03-05
NQU1-NQZ1,612349,2016-03-06
NQU1-NQZ1,612349,2016-03-07
NQU1-NQZ1,612349,2016-03-08
NQU1-NQZ1,612349,2016-03-09
NQU1-NQZ1,612349,2016-03-10
NQU1-NQZ1,612349,2016-03-11
NQU1-NQZ1,612349,2016-03-12
NQU1-NQZ1,612349,2016-03-13
NQU1-NQZ1,612349,2016-03-14
NQU1-NQZ1,612349,2016-03-15
NQU1-NQZ1,612349,2016-03-16
NQU1-NQZ1,612349,2016-03-17
NQU1-NQZ1,612349,2016-03-18
NQU1-NQZ1,612349,2016-03-19
NQU1-NQZ1,612349,2016-03-20
NQU1-NQZ1,612349,2016-03-21
NQU1-NQZ1,612349,2016-03-22
NQU1-NQZ1,612349,2016-03-23
NQU1-NQZ1,612349,2016-03-24
NQU1-NQZ1,612349,2016-03-25
NQU1-NQZ1,612349,2016-03-26
NQU1-NQZ1,612349,2016-03-27
NQU1-NQZ1,612349,2016-03-28
NQU1-NQZ1,612349,2016-03-29
NQU1-NQZ1,612349,2016-03-30
NQU1-NQZ1,612349,2016-03-31
NQU1-NQZ1,612349,2016-04-01
NQU1-NQZ1,612349,2016-04-02
NQU1-NQZ1,612349,2016-04-03
NQU1-NQZ1,612349,2016-04-04
NQU1-NQZ1,612349,2016-04-05
NQU1-NQZ1,612349,2016-04-06
NQU1-NQZ1,612349,2016-04-07
NQU1-NQZ1,612349,2016-04-08
NQU1-NQZ1,612349,2016-04-09
NQU1-NQZ1,612349,2016-04-10
NQU1-NQZ1,612349,2016-04-11
NQU1-NQZ1,612349,2016-04-12
NQU1-NQZ1,612349,2016-04-13
NQU1-NQZ1,612349,2016-04-14
NQU1-NQZ1,612349,2016-04-15
NQU1-NQZ1,612349,2016-04-16
NQU1-NQZ1,612349,2016-04-17
NQU1-NQZ1,612349,2016-04-18
NQU1-NQZ1,612349,2016-04-19
NQU1-NQZ1,612349,2016-04-20
NQU1-NQZ1,612349,2016-04-21
NQU1-NQZ1,612349,2016-04-22
NQU1-NQZ1,612349,2016-04-23
NQU1-NQZ1,612349,2016-04-24
NQU1-NQZ1,612349,2016-04-25
NQU1-NQZ1,612349,2016-04-26
NQU1-NQZ1,612349,2016-04-27
NQU1-NQZ1,612349,2016-04-28
NQU1-NQZ1,612349,2016-04-29
NQU1-NQZ1,612349,2016-04-30
NQU1-NQZ1,612349,2016-05-01
NQU1-NQZ1,612349,2016-05-02
NQU1-NQZ1,612349,2016-05-03
NQU1-NQZ1,612349,2016-05-04
NQU1-NQZ1,612349,2016-05-05
NQU1-NQZ1,612349,2016-05-06
NQU1-NQZ1,612349,2016-05-07
NQU1-NQZ1,612349,2016-05-08
NQU1-NQZ1,612349,2016-05-09
NQU1-NQZ1,612349,2016-05-10
NQU1-NQZ1,612349,2016-05-11
NQU1-NQZ1,612349,2016-05-12
NQU1-NQZ1,612349,2016-05-13
NQU1-NQZ1,612349,2016-05-14
NQU1-NQZ1,612349,2016-05-15
NQU1-NQZ1,612349,2016-05-16
NQU1-NQZ1,612349,2016-05-17
NQU1-NQZ1,612349,2016-05-18
NQU1-NQZ1,612349,2016-05-19
NQU1-NQZ1,612349,2016-05-20
NQU1-NQZ1,612349,2016-05-21
NQU1-NQZ1,612349,2016-05-22
NQU1-NQZ1,612349,2016-05-23
NQU1-NQZ1,612349,2016-05-24
NQU1-NQZ1,612349,2016-05-25
NQU1-NQZ1,612349,2016-05-26
NQU1-NQZ1,612349,2016-05-27
NQU1-NQZ1,612349,2016-05-28
NQU1-NQZ1,612349,2016-05-29
NQU1-NQZ1,612349,2016-05-30
NQU1-NQZ1,612349,2016-05-31
NQU1-NQZ1,612349,2016-06-01
NQU1-NQZ1,612349,2016-06-02
NQU1-NQZ1,612349,2016-06-03
NQU1-NQZ1,612349,2016-06-04
NQU1-NQZ1,612349,2016-06-05
NQU1-NQZ1,612349,2016-06-06
NQU1-NQZ1,612349,2016-06-07
NQU1-NQZ1,612349,2016-06-08
NQU1-NQZ1,612349,2016-06-09
NQU1-NQZ1,612349,2016-06-10
NQU1-NQZ1,612349,2016-06-11
NQU1-NQZ1,612349,2016-06-12
NQU1-NQZ1,612349,2016-06-13
NQU1-NQZ1,612349,2016-06-14
NQU1-NQZ1,612349,2016-06-15
NQU1-NQZ1,612349,2016-06-16
NQU1-NQZ1,612349,2016-06-17
NQU1-NQZ1,612349,2016-06-18
NQU1-NQZ1,612349,2016-06-19
NQU1-NQZ1,612349,2016-06-20
NQU1-NQZ1,612349,2016-06-21
NQU1-NQZ1,612349,2016-06-22
NQU1-NQZ1,612349,2016-06-23
NQU1-NQZ1,612349,2016-06-24
NQU1-NQZ1,612349,2016-06-25
NQU1-NQZ1,612349,2016-06-26
NQU1-NQZ1,612349,2016-06-27
NQU1-NQZ1,612349,2016-06-28
NQU1-NQZ1,612349,2016-06-29
NQU1-NQZ1,612349,2016-06-30
NQU1-NQZ1,612349,2016-07-01
NQU1-NQZ1,612349,2016-07-02
NQU1-NQZ1,612349,2016-07-03
NQU1-NQZ1,612349,2016-07-04
NQU1-NQZ1,612349,2016-07-05
NQU1-NQZ1,612349,2016-07-06
NQU1-NQZ1,612349,2016-07-07
NQU1-NQZ1,612349,2016-07-08
NQU1-NQZ1,612349,2016-07-09
NQU1-NQZ1,612349,2016-07-10
NQU1-NQZ1,612349,2016-07-11
NQU1-NQZ1,612349,2016-07-12
NQU1-NQZ1,612349,2016-07-13
NQU1-NQZ1,612349,2016-07-14
NQU1-NQZ1,612349,2016-07-15
NQU1-NQZ1,612349,2016-07-16
NQU1-NQZ1,612349,2016-07-17
NQU1-NQZ1,612349,2016-07-18
NQU1-NQZ1,612349,2016-07-19
NQU1-NQZ1,612349,2016-07-20
NQU1-NQZ1,612349,2016-07-21
NQU1-NQZ1,612349,2016-07-22
NQU1-NQZ1,612349,2016-07-23
NQU1-NQZ1,612349,2016-07-24
NQU1-NQZ1,612349,2016-07-25
NQU1-NQZ1,612349,2016-07-26
NQU1-NQZ1,612349,2016-07-27
NQU1-NQZ1,612349,2016-07-28
NQU1-NQZ1,612349,2016-07-29
NQU1-NQZ1,612349,2016-07-30
NQU1-NQZ1,612349,2016-07-31
NQU1-NQZ1,612349,2016-08-01
NQU1-NQZ1,612349,2016-08-02
NQU1-NQZ1,612349,2016-08-03
NQU1-NQZ1,612349,2016-08-04
NQU1-NQZ1,612349,2016-08-05
NQU1-NQZ1,612349,2016-08-06
NQU1-NQZ1,612349,2016-08-07
NQU1-NQZ1,612349,2016-08-08
NQU1-NQZ1,612349,2016-08-09
NQU1-NQZ1,612349,2016-08-10
NQU1-NQZ1,612349,2016-08-11
NQU1-NQZ1,612349,2016-08-12
NQU1-NQZ1,612349,2016-08-13
NQU1-NQZ1,612349,2016-08-14
NQU1-NQZ1,612349,2016-08-15
NQU1-NQZ1,612349,2016-08-16
NQU1-NQZ1,612349,2016-08-17
NQU1-NQZ1,612349,2016-08-18
NQU1-NQZ1,612349,2016-08-19
NQU1-NQZ1,612349,2016-08-20
NQU1-NQZ1,612349,2016-08-21
NQU1-NQZ1,612349,2016-08-22
NQU1-NQZ1,612349,2016-08-23
NQU1-NQZ1,612349,2016-08-24
NQU1-NQZ1,612349,2016-08-25
NQU1-NQZ1,612349,2016-08-26
NQU1-NQZ1,612349,2016-08-27
NQU1-NQZ1,612349,2016-08-28
NQU1-NQZ1,612349,2016-08-29
NQU1-NQZ1,612349,2016-08-30
NQU1-NQZ1,612349,2016-08-31
NQU1-NQZ1,612349,2016-09-01
NQU1-NQZ1,612349,2016-09-02
NQU1-NQZ1,612349,2016-09-03
NQU1-NQZ1,612349,2016-09-04
NQU1-NQZ1,612349,2016-09-05
NQU1-NQZ1,612349,2016-09-06
NQU1-NQZ1,612349,2016-09-07
NQU1-NQZ1,612349,2016-09-08
NQU1-NQZ1,612349,2016-09-09
NQU1-NQZ1,612349,2016-09-10
NQU1-NQZ1,612349,2016-09-11
NQU1-NQZ1,612349,2016-09-12
NQU1-NQZ1,612349,2016-09-13
NQU1-NQZ1,612349,2016-09-14
NQU1-NQZ1,612349,2016-09-15
NQU1-NQZ1,612349,2016-09-16
NQU1-NQZ1,612349,2016-09-17
NQU1-NQZ1,612349,2016-09-18
NQU1-NQZ1,612349,2016-09-19
NQU1-NQZ1,612349,2016-09-20
NQU1-NQZ1,612349,2016-09-21
NQU1-NQZ1,612349,2016-09-22
NQU1-NQZ1,612349,2016-09-23
NQU1-NQZ1,612349,2016-09-24
NQU1-NQZ1,612349,2016-09-25
NQU1-NQZ1,612349,2016-09-26
NQU1-NQZ1,612349,2016-09-27
NQU1-NQZ1,612349,2016-09-28
NQU1-NQZ1,612349,2016-09-29
NQU1-NQZ1,612349,2016-09-30
NQU1-NQZ1,612349,2016-10-01
NQU1-NQZ1,612349,2016-10-02
NQU1-NQZ1,612349,2016-10-03
NQU1-NQZ1,612349,2016-10-04
NQU1-NQZ1,612349,2016-10-05
NQU1-NQZ1,612349,2016-10-06
NQU1-NQZ1,612349,2016-10-07
NQU1-NQZ1,612349,2016-10-08
NQU1-NQZ1,612349,2016-10-09
NQU1-NQZ1,612349,2016-10-10
NQU1-NQZ1,612349,2016-10-11
NQU1-NQZ1,612349,2016-10-12
NQU1-NQZ1,612349,2016-10-13
NQU1-NQZ1,612349,2016-10-14
NQU1-NQZ1,612349,2016-10-15
NQU1-NQZ1,612349,2016-10-16
NQU1-NQZ1,612349,2016-10-17
NQU1-NQZ1,612349,2016-10-18
NQU1-NQZ1,612349,2016-10-19
NQU1-NQZ1,612349,2016-10-20
NQU1-NQZ1,612349,2016-10-21
NQU1-NQZ1,612349,2016-10-22
NQU1-NQZ1,612349,2016-10-23
NQU1-NQZ1,612349,2016-10-24
NQU1-NQZ1,612349,2016-10-25
NQU1-NQZ1,612349,2016-10-26
NQU1-NQZ1,612349,2016-10-27
NQU1-NQZ1,612349,2016-10-28
NQU1-NQZ1,612349,2016-10-29
NQU1-NQZ1,612349,2016-10-30
NQU1-NQZ1,612349,2016-10-31
NQU1-NQZ1,612349,2016-11-01
NQU1-NQZ1,612349,2016-11-02
NQU1-NQZ1,612349,2016-11-03
NQU1-NQZ1,612349,2016-11-04
NQU1-NQZ1,612349,2016-11-05
NQU1-NQZ1,612349,2016-11-06
NQU1-NQZ1,612349,2016-11-07
NQU1-NQZ1,612349,2016-11-08
NQU1-NQZ1,612349,2016-11-09
NQU1-NQZ1,612349,2016-11-10
NQU1-NQZ1,612349,2016-11-11
NQU1-NQZ1,612349,2016-11-12
NQU1-NQZ1,612349,2016-11-13
NQU1-NQZ1,612349,2016-11-14
NQU1-NQZ1,612349,2016-11-15
NQU1-NQZ1,612349,2016-11-16
NQU1-NQZ1,20370,2020-09-06
NQU1-NQZ1,20370,2020-09-07
NQU1-NQZ1,20370,2020-09-08
NQU1-NQZ1,20370,2020-09-09
NQU1-NQZ1,20370,2020-09-10
NQU1-NQZ1,20370,2020-09-11
NQU1-NQZ1,20370,2020-09-12
NQU1-NQZ1,20370,2020-09-13
NQU1-NQZ1,20370,2020-09-14
NQU1-NQZ1,20370,2020-09-15
NQU1-NQZ1,20370,2020-09-16
NQU1-NQZ1,20370,2020-09-17
NQU1-NQZ1,20370,2020-09-18
NQU1-NQZ1,20370,2020-09-19
NQU1-NQZ1,20370,2020-09-20
NQU1-NQZ1,20370,2020-09-21
NQU1-NQZ1,20370,2020-09-22
NQU1-NQZ1,20370,2020-09-23
NQU1-NQZ1,20370,2020-09-24
NQU1-NQZ1,20370,2020-09-25
NQU1-NQZ1,20370,2020-09-26
NQU1-NQZ1,20370,2020-09-27
NQU1-NQZ1,20370,2020-09-28
NQU1-NQZ1,20370,2020-09-29
NQU1-NQZ1,20370,2020-09-30
NQU1-NQZ1,20370,2020-10-01
NQU1-NQZ1,20370,2020-10-02
NQU1-NQZ1,20370,2020-10-03
NQU1-NQZ1,20370,2020-10-04
NQU1-NQZ1,20370,2020-10-05
NQU1-NQZ1,20370,2020-10-06
NQU1-NQZ1,20370,2020-10-07
NQU1-NQZ1,20370,2020-10-08
NQU1-NQZ1,20370,2020-10-09
NQU1-NQZ1,20370,2020-10-10
NQU1-NQZ1,20370,2020-10-11
NQU1-NQZ1,20370,2020-10-12
NQU1-NQZ1,20370,2020-10-13
NQU1-NQZ1,20370,2020-10-14
NQU1-NQZ1,20370,2020-10-15
NQU1-NQZ1,20370,2020-10-16
NQU1-NQZ1,20370,2020-10-17
NQU1-NQZ1,20370,2020-10-18
NQU1-NQZ1,20370,2020-10-19
NQU1-NQZ1,20370,2020-10-20
NQU1-NQZ1,20370,2020-10-21
NQU1-NQZ1,20370,2020-10-22
NQU1-NQZ1,20370,2020-10-23
NQU1-NQZ1,20370,2020-10-24
NQU1-NQZ1,20370,2020-10-25
NQU1-NQZ1,20370,2020-10-26
NQU1-NQZ1,20370,2020-10-27
NQU1-NQZ1,20370,2020-10-28
NQU1-NQZ1,20370,2020-10-29
NQU1-NQZ1,20370,2020-10-30
NQU1-NQZ1,20370,2020-10-31
NQU1-NQZ1,20370,2020-11-01
NQU1-NQZ1,20370,2020-11-02
NQU1-NQZ1,20370,2020-11-03
NQU1-NQZ1,20370,2020-11-04
NQU1-NQZ1,20370,2020-11-05
